episode_id,onset_timestamp,conditional_risk_score,RV20_onset,boundary_B,MAE_abs,breach_indicator
450,2024-03-01 17:00:00,0.026787481832069,0.0005676648959139002,0.0005676648959139002,0.0025199509345131947,1
451,2024-03-05 17:00:00,-0.0154116047235862,0.0005445086617708617,0.0005445086617708617,0.002358144055189041,1
452,2024-03-07 16:00:00,0.035654568145199,0.0005319682649326806,0.0005319682649326806,0.006172124244964918,1
453,2024-03-08 15:30:00,-0.1989660910542227,0.0007351606850572772,0.0007351606850572772,0.003451207238316582,1
454,2024-03-12 18:15:00,0.1341021986981049,0.0005172506650348054,0.0005172506650348054,0.0018499020798202846,1
455,2024-03-20 22:00:00,0.0029380272797323,0.0005550323117784552,0.0005550323117784552,0.003122184217935775,1
456,2024-03-21 12:30:00,0.1012521201108551,0.0005198834363700653,0.0005198834363700653,0.0047417842936402395,1
457,2024-03-28 15:45:00,0.1059696011222387,0.0005134777320119634,0.0005134777320119634,0.0022416549458838825,1
458,2024-04-01 17:15:00,-0.0047323540815765,0.0005069036302973249,0.0005069036302973249,0.0012853232773749773,1
459,2024-04-05 15:30:00,-0.1906969406936095,0.00069796256248942,0.00069796256248942,0.002327300644097563,1
460,2024-04-10 15:30:00,-1.4181154323846663,0.0017142076824270375,0.0017142076824270375,0.004732757314980866,1
461,2024-04-11 16:30:00,-0.0450656853635649,0.0006240589950591319,0.0006240589950591319,0.0031623308178624974,1
462,2024-04-12 12:15:00,0.1104309076051439,0.0005111268839988872,0.0005111268839988872,0.002893705395822847,1
463,2024-04-15 18:00:00,0.136069821252812,0.0004997930260762324,0.0004997930260762324,0.0022976393399246034,1
464,2024-04-16 12:15:00,0.0315888494924702,0.0005204857360565889,0.0005204857360565889,0.0024729795065719655,1
465,2024-04-17 11:30:00,0.080736920113767,0.0005089349950685122,0.0005089349950685122,0.002616808145009174,1
466,2024-04-19 06:15:00,0.0925120390664435,0.000502909086735847,0.000502909086735847,0.0036132123192346133,1
467,2024-04-19 16:15:00,0.0788378817581576,0.0005102747805705895,0.0005102747805705895,0.0029468371003458925,1
468,2024-04-23 10:30:00,-0.0464641356101789,0.0005727996176384273,0.0005727996176384273,0.0024841472702607473,1
469,2024-04-25 15:30:00,-0.0475803863414796,0.0006141537484011461,0.0006141537484011461,0.004135303881878596,1
470,2024-04-29 12:30:00,0.0912868826833602,0.0005239931819798164,0.0005239931819798164,0.0021203764839057655,1
471,2024-04-30 15:30:00,0.0885422238781117,0.0005307625809957065,0.0005307625809957065,0.004333934510982844,1
472,2024-05-01 21:30:00,-0.1911685660885353,0.0007086818048380962,0.0007086818048380962,0.0032317146859327287,1
473,2024-05-02 13:00:00,0.1097418607255316,0.0004962608370764799,0.0004962608370764799,0.003033572278173426,1
474,2024-05-03 15:30:00,-0.4312308673036542,0.0009275870331128049,0.0009275870331128049,0.003610028466888558,1
475,2024-05-09 15:30:00,-0.1194664075580428,0.0006503139938074415,0.0006503139938074415,0.002199975824298125,1
476,2024-05-10 17:30:00,0.0696495913016327,0.0004944949725464006,0.0004944949725464006,0.0010026924988258098,1
477,2024-05-14 17:45:00,0.126050277946063,0.0004973746981217471,0.0004973746981217471,0.0009797669678015247,1
478,2024-05-15 15:30:00,-0.2846385552711313,0.0007860350682804858,0.0007860350682804858,0.002663829283623673,1
479,2024-05-23 11:00:00,-0.0355104259351227,0.0005016040979507789,0.0005016040979507789,0.0033539870394772068,1
480,2024-05-23 16:45:00,-0.0313104111212644,0.0005860057703673198,0.0005860057703673198,0.002661935910803433,1
481,2024-05-29 15:45:00,0.1353855151061493,0.0004860568505825767,0.0004860568505825767,0.004667054046543914,1
482,2024-05-31 15:30:00,-0.0175523536387712,0.0005480851397962487,0.0005480851397962487,0.003195494037446071,1
483,2024-06-03 17:00:00,-0.1021506767430449,0.0006134714354741416,0.0006134714354741416,0.003285310837836925,1
484,2024-06-05 17:00:00,-0.0299582236040131,0.000559302072869109,0.000559302072869109,0.002674842919745679,1
485,2024-06-06 15:15:00,-0.0114944634320806,0.0005248212556038766,0.0005248212556038766,0.0013233471581581442,1
486,2024-06-07 15:30:00,-0.8415899919622045,0.0012916382610418168,0.0012916382610418168,0.006120871213932025,1
487,2024-06-10 00:00:00,-0.196486799741694,0.0007094362599804247,0.0007094362599804247,0.0019426596371150317,1
488,2024-06-11 13:15:00,0.1254297701883638,0.0004849696945144573,0.0004849696945144573,0.0019380934487577698,1
489,2024-06-12 15:30:00,-0.507638926683267,0.0010195558264950203,0.0010195558264950203,0.0032495735838700642,1
490,2024-06-13 16:45:00,0.0553314809796517,0.0005387252261842985,0.0005387252261842985,0.004850995043521783,1
491,2024-06-14 12:45:00,0.0884680922782137,0.0004914279451912108,0.0004914279451912108,0.0018323755886579703,1
492,2024-06-18 16:45:00,0.124890994051914,0.0004976181853333745,0.0004976181853333745,0.001396661276020193,1
493,2024-06-21 11:00:00,-0.0394292452022576,0.0005132430535848217,0.0005132430535848217,0.000795533821724002,1
494,2024-06-26 17:45:00,0.0920776293884011,0.0004943420487495311,0.0004943420487495311,0.0010388347268603876,1
495,2024-06-27 15:30:00,0.0462733808878127,0.000488009856681467,0.000488009856681467,0.001438069872814101,1
496,2024-06-28 17:45:00,0.0558199429595497,0.0005234040022093949,0.0005234040022093949,0.0036136426243766405,1
497,2024-07-01 00:00:00,-0.1166787024820082,0.0006747837966098367,0.0006747837966098367,0.0029091537969804277,1
498,2024-07-02 17:45:00,0.0242837806225992,0.0005129720146647986,0.0005129720146647986,0.0010337939759225824,1
499,2024-07-03 17:00:00,-0.0235959737636449,0.0006073929182700427,0.0006073929182700427,0.0032605301306459543,1
500,2024-07-08 00:00:00,-0.0957325398404496,0.000584608770094213,0.000584608770094213,0.002798677305078762,1
501,2024-07-11 15:30:00,-0.5981335559676257,0.0010637067299991759,0.0010637067299991759,0.003336844862776574,1
502,2024-07-16 16:00:00,0.006676569512181,0.00048359182936584094,0.00048359182936584094,0.002764830566920351,1
503,2024-07-17 11:30:00,0.0363776432076434,0.00047489237418211024,0.00047489237418211024,0.0010971128749525804,1
504,2024-07-31 19:00:00,0.1408766285791809,0.00046695704142624817,0.00046695704142624817,0.001829201204765232,1
505,2024-08-01 14:00:00,0.0876029508085075,0.0005188768866131509,0.0005188768866131509,0.001397870096122823,1
506,2024-08-02 15:30:00,-0.1501566530545025,0.0006960155346019435,0.0006960155346019435,0.005351803512294018,1
507,2024-08-05 08:45:00,0.0188633638279771,0.0005453561127010025,0.0005453561127010025,0.007741644317635169,1
508,2024-08-08 15:30:00,-0.0299259234003648,0.0005737051123616059,0.0005737051123616059,0.0017346535731753696,1
509,2024-08-14 16:30:00,-0.0540759729352239,0.0005746866521717549,0.0005746866521717549,0.0033660137297597346,1
510,2024-08-15 15:30:00,-0.5837927469696318,0.0010370329128246726,0.0010370329128246726,0.002451193791714148,1
511,2024-08-20 19:00:00,0.1281882972626281,0.00047534915869287814,0.00047534915869287814,0.0015553990305977614,1
512,2024-08-21 21:30:00,0.0321487425694086,0.0005122645722519133,0.0005122645722519133,0.0017399575678609708,1
513,2024-08-22 13:30:00,0.1408091547824373,0.0004603803359492352,0.0004603803359492352,0.0038665635798888964,1
514,2024-08-23 17:00:00,-0.5467176792715458,0.0010649033000741485,0.0010649033000741485,0.0030763751681606322,1
515,2024-08-27 20:00:00,0.1507143108533019,0.00045057074008200725,0.00045057074008200725,0.0018808614513861936,1
516,2024-08-28 11:15:00,0.1066960572803659,0.00046712459179727977,0.00046712459179727977,0.0033438834552369724,1
517,2024-08-29 11:00:00,-0.4323907416753302,0.0009251874639643893,0.0009251874639643893,0.0023750084536226005,1
518,2024-08-30 13:30:00,0.1511879548302521,0.00045703456798717166,0.00045703456798717166,0.002739467652993855,1
519,2024-09-03 16:00:00,0.1009216535190084,0.0004541290570445751,0.0004541290570445751,0.002409203230333099,1
520,2024-09-04 17:30:00,0.087703535460697,0.0004542672416114185,0.0004542672416114185,0.0018418539308333976,1
521,2024-09-05 15:30:00,-0.0101296032904964,0.0005533050833865266,0.0005533050833865266,0.001911736113468656,1
522,2024-09-06 15:30:00,-0.0675672672237296,0.0005798679200150294,0.0005798679200150294,0.005539232277949707,1
523,2024-09-09 17:45:00,0.1223819728082547,0.0004719516459218816,0.0004719516459218816,0.0011236465320709243,1
524,2024-09-11 15:30:00,-0.2300762638321141,0.0007312737504059937,0.0007312737504059937,0.00141608367663184,1
525,2024-09-18 18:30:00,0.1534393045798909,0.00045036145487920297,0.00045036145487920297,0.0051514123216747565,1
526,2024-09-20 18:30:00,0.0249233676642027,0.000568794372468252,0.000568794372468252,0.001675079778792344,1
527,2024-09-23 10:15:00,-0.0504758813215696,0.0004767248059229903,0.0004767248059229903,0.0035655476579348586,1
528,2024-09-24 17:00:00,0.0635034344445532,0.000501318924716677,0.000501318924716677,0.003454513091929465,1
529,2024-09-25 18:15:00,0.1347473812436154,0.00044908503074555205,0.00044908503074555205,0.002827383503754344,1
530,2024-09-26 15:00:00,0.1565742429895176,0.00045108024616106335,0.00045108024616106335,0.0022825031503783664,1
531,2024-09-27 10:00:00,0.0323108464958889,0.00045280297963618996,0.00045280297963618996,0.0055964364784127415,1
532,2024-09-30 12:00:00,0.09122755262255,0.00046737965479755767,0.00046737965479755767,0.006650140571427586,1
533,2024-10-01 10:00:00,-0.0107889195070726,0.0004982886167391307,0.0004982886167391307,0.005802924958019927,1
534,2024-10-03 17:30:00,0.0735514514697359,0.0004467059976783057,0.0004467059976783057,0.002194972401054597,1
535,2024-10-04 15:30:00,-0.8149799540346065,0.001249574021515814,0.001249574021515814,0.001304714949800625,1
536,2024-10-10 17:15:00,0.0822961245920865,0.0004427386117745779,0.0004427386117745779,0.0019429048864915387,1
537,2024-10-17 15:30:00,-0.0269817995648526,0.0005432189148598563,0.0005432189148598563,0.0026229280987547635,1
538,2024-10-22 16:45:00,0.072159955958868,0.00044097499044806114,0.00044097499044806114,0.0011851524030095798,1
539,2024-10-23 18:00:00,0.1112436788084379,0.00045211444943599085,0.00045211444943599085,0.001614639747990086,1
540,2024-10-24 10:30:00,-0.1927875895405054,0.0006102797159306895,0.0006102797159306895,0.002719353471101294,1
541,2024-10-25 18:15:00,0.0927233133857814,0.000479354934126887,0.000479354934126887,0.003054624573926954,1
542,2024-10-29 17:15:00,0.0560602533375302,0.0005158499979220639,0.0005158499979220639,0.0018863742832975628,1
543,2024-10-30 11:30:00,-0.0218611390203585,0.0004365682650332333,0.0004365682650332333,0.002910026858066461,1
544,2024-10-31 16:45:00,-0.0357849801086461,0.0005296338673654513,0.0005296338673654513,0.0026119040351597063,1
545,2024-11-01 15:30:00,-0.2916704787305653,0.0008532467591510243,0.0008532467591510243,0.006184675876258237,1
546,2024-11-04 15:15:00,0.1196549517905527,0.0004677212402973437,0.0004677212402973437,0.0020121932797621395,1
547,2024-11-05 18:00:00,0.1171508114260653,0.00044900747603728014,0.00044900747603728014,0.01784523339172375,1
548,2024-11-06 02:00:00,-0.3784692311644933,0.0008555966777986972,0.0008555966777986972,0.017294805774101977,1
549,2024-11-07 03:30:00,0.0633369980660221,0.0004384409547777631,0.0004384409547777631,0.006908988209529514,1
550,2024-11-08 12:30:00,0.160068319949473,0.0004503397876868958,0.0004503397876868958,0.006895615079134311,1
551,2024-11-11 10:15:00,0.1176569352861247,0.00044015846176817877,0.00044015846176817877,0.004005427214160341,1
552,2024-11-12 11:45:00,0.1245357803112112,0.00047093323710438266,0.00047093323710438266,0.0025822274267300357,1
553,2024-11-13 11:15:00,0.0700207090616725,0.00047224183895776256,0.00047224183895776256,0.005996212506971594,1
554,2024-11-14 11:15:00,0.1062127965568375,0.0004578826870519449,0.0004578826870519449,0.005109185352064222,1
555,2024-11-18 11:15:00,0.0781025928655587,0.00046668452364636605,0.00046668452364636605,0.0034105059534126642,1
556,2024-11-19 09:00:00,0.0181209971880496,0.00045691993993902073,0.00045691993993902073,0.0037804004490035073,1
557,2024-11-20 12:15:00,0.1613240748736423,0.0004485879320758774,0.0004485879320758774,0.003598577746728533,1
558,2024-11-21 11:00:00,0.0718122368626199,0.00046225890248988264,0.00046225890248988264,0.006019237770380062,1
559,2024-11-22 09:30:00,0.0678195654961097,0.0004536142671678484,0.0004536142671678484,0.013963944283638065,1
560,2024-11-27 10:15:00,-0.0134082548235667,0.0005426888440252192,0.0005426888440252192,0.004926585047402374,1
561,2024-11-28 11:15:00,0.1597644055085627,0.00044120233066019825,0.00044120233066019825,0.0020008635989367854,1
562,2024-11-29 04:00:00,0.1351575345673775,0.0004522774138678415,0.0004522774138678415,0.0024760909335494853,1
563,2024-12-02 09:30:00,0.0117351997635832,0.0004970459688492716,0.0004970459688492716,0.003700211166363904,1
564,2024-12-03 10:30:00,0.0775426871648993,0.0004593500140871221,0.0004593500140871221,0.0031304588514085036,1
565,2024-12-04 13:30:00,0.1542861855623193,0.00045613941232095867,0.00045613941232095867,0.0031156680294249,1
566,2024-12-05 10:45:00,0.1473049479668421,0.0004536072704416349,0.0004536072704416349,0.005389214750232869,1
567,2024-12-06 15:30:00,-0.2383983683501446,0.0008091626461504604,0.0008091626461504604,0.006871255302407675,1
568,2024-12-09 09:45:00,0.0512009497260634,0.0004617273677629285,0.0004617273677629285,0.0025904790797654374,1
569,2024-12-10 17:30:00,0.0979901350837096,0.0004534500143804372,0.0004534500143804372,0.0030983316617944367,1
570,2024-12-11 09:30:00,0.0218961086263745,0.00045784733591399513,0.00045784733591399513,0.004033759619801321,1
571,2024-12-12 15:30:00,0.0472295714281113,0.0004969919043689865,0.0004969919043689865,0.002948658303096623,1
572,2024-12-13 11:45:00,0.0971550168381297,0.0004873104136423829,0.0004873104136423829,0.0032085639937979734,1
573,2024-12-16 12:30:00,0.1446631847694421,0.000460073408574025,0.000460073408574025,0.0025604064948294356,1
574,2024-12-18 17:45:00,0.1308034305532116,0.0004504765351873103,0.0004504765351873103,0.012171198140932565,1
575,2024-12-20 08:15:00,0.0036956521815365,0.0004784339198155058,0.0004784339198155058,0.007413673706974753,1
576,2024-12-23 13:00:00,0.1231774977094185,0.00046172396846458884,0.00046172396846458884,0.0018835835931154436,1
577,2024-12-24 17:15:00,0.1283196580759414,0.00047942888845443454,0.00047942888845443454,0.0009913426766764053,1
578,2024-12-26 20:00:00,0.1220735745061978,0.00045031416129186913,0.00045031416129186913,0.0013538493150261352,1
579,2024-12-27 12:30:00,0.1609748910415954,0.0004520819125955018,0.0004520819125955018,0.002263442548440722,1
580,2024-12-30 13:15:00,0.1631464663737538,0.0004524266755386221,0.0004524266755386221,0.006569240504684094,1
581,2024-12-31 14:45:00,0.1281258121705003,0.00045562105284620465,0.00045562105284620465,0.004426727646205883,1
582,2025-01-02 12:30:00,0.1307123076717474,0.0004628510045121862,0.0004628510045121862,0.009162030755220044,1
583,2025-01-03 13:15:00,0.1121401138487095,0.0004797504962255129,0.0004797504962255129,0.002216584452335273,1
584,2025-01-06 10:45:00,0.044126010125976,0.0004767453817401794,0.0004767453817401794,0.008294730108260779,1
585,2025-01-07 09:45:00,0.0434022422927738,0.0004750660196937003,0.0004750660196937003,0.006019617994078283,1
586,2025-01-08 13:15:00,0.1169422727459328,0.0004760022726624666,0.0004760022726624666,0.0022305202478628138,1
587,2025-01-09 11:45:00,0.1410803130005453,0.0004565157593117963,0.0004565157593117963,0.0010097382335046156,1
588,2025-01-10 15:30:00,-0.6830511685822369,0.0011687043253358594,0.0011687043253358594,0.0021246328870193876,1
589,2025-01-13 09:15:00,0.1148632201851897,0.00047388489061640424,0.00047388489061640424,0.0021139380933185236,1
590,2025-01-15 12:15:00,0.1458112057516773,0.00046061516686024957,0.00046061516686024957,0.0038064290267604633,1
591,2025-01-16 14:30:00,0.1390243719407214,0.00045663453158882697,0.00045663453158882697,0.004626667921566108,1
592,2025-01-17 15:45:00,0.1044776011159299,0.0004628099058140387,0.0004628099058140387,0.0032698317082313685,1
593,2025-01-20 15:30:00,-0.9342411855762578,0.0014925405653132499,0.0014925405653132499,0.004680698058400527,1
594,2025-01-22 01:00:00,-0.1841379748360717,0.0006928802042781777,0.0006928802042781777,0.005707257934426959,1
595,2025-01-22 12:15:00,0.12997639398173,0.0004640532715004232,0.0004640532715004232,0.004563372537681307,1
596,2025-01-23 18:15:00,0.1308780692718905,0.00047191530299187855,0.00047191530299187855,0.003931463443129963,1
597,2025-01-24 06:30:00,0.1513438090512146,0.00046999557987360396,0.00046999557987360396,0.006774770427771431,1
598,2025-01-27 09:45:00,0.0576701204892389,0.00046307265168977953,0.00046307265168977953,0.0062253226708465555,1
599,2025-01-28 01:15:00,-0.2263912883263871,0.0007098810760892412,0.0007098810760892412,0.0020124587529930884,1
600,2025-01-29 11:30:00,0.1332717545062654,0.00046397133098239967,0.00046397133098239967,0.002596105379172025,1
601,2025-01-30 14:15:00,0.1180151982795658,0.0004771961850048667,0.0004771961850048667,0.0052166860088827096,1
602,2025-01-30 22:30:00,-0.4590518339914085,0.0009385732247580935,0.0009385732247580935,0.002182703668024433,1
603,2025-01-31 11:00:00,0.0834656407263892,0.0004749094033894052,0.0004749094033894052,0.005691556887478909,1
604,2025-02-05 09:15:00,0.0900603887259474,0.000522660168056308,0.000522660168056308,0.00173782009775915,1
605,2025-02-06 16:45:00,0.1054210838762838,0.00049331336372976,0.00049331336372976,0.0031220515251260414,1
606,2025-02-07 17:15:00,0.1506333905783662,0.0004781415809320577,0.0004781415809320577,0.007782592423643717,1
607,2025-02-10 14:00:00,0.0851011878947742,0.0004942659691300711,0.0004942659691300711,0.0013474412775550731,1
608,2025-02-11 21:30:00,0.0647038566783709,0.000491519391829247,0.000491519391829247,0.0007529466632401505,1
609,2025-02-12 15:30:00,-0.2741393690932426,0.000861437136117789,0.000861437136117789,0.009415439642060337,1
610,2025-02-13 13:45:00,0.0097682053865348,0.0005842007345156564,0.0005842007345156564,0.0062006341779331075,1
611,2025-02-14 12:30:00,0.1236148562828774,0.0004991884103934487,0.0004991884103934487,0.0038997556061764796,1
612,2025-02-19 21:30:00,0.1331707853498973,0.0004814942302099314,0.0004814942302099314,0.0008245130088207699,1
613,2025-02-20 17:00:00,0.1014316931515241,0.0004881910417350032,0.0004881910417350032,0.0046567635730530585,1
614,2025-02-21 10:15:00,-0.0159627074210348,0.0005345275571899628,0.0005345275571899628,0.0018450983470973794,1
615,2025-02-24 02:30:00,0.0500428671274531,0.0004870398942396382,0.0004870398942396382,0.0031590792633950336,1
616,2025-02-24 12:45:00,0.1192150148243449,0.0005033175237109945,0.0005033175237109945,0.0019199088926269558,1
617,2025-02-25 13:15:00,0.1493488194592541,0.0004829139292504322,0.0004829139292504322,0.004029210040312479,1
618,2025-02-26 15:00:00,0.1048870360944092,0.0004933751542642485,0.0004933751542642485,0.0033888656897106935,1
619,2025-02-27 15:30:00,-0.0425165511654198,0.0006319848926483417,0.0006319848926483417,0.006397643095367044,1
620,2025-02-28 18:15:00,0.1092239184404207,0.0005039967343744287,0.0005039967343744287,0.003467743856872392,1
621,2025-03-03 11:45:00,0.0017206766479987,0.0005448589872359895,0.0005448589872359895,0.006805153045876877,1
622,2025-03-04 10:15:00,-0.0762908833200476,0.0006485785998343798,0.0006485785998343798,0.009464121443852107,1
623,2025-03-06 06:45:00,0.129336389895863,0.0005037272034949538,0.0005037272034949538,0.0033177028329573195,1
624,2025-03-07 11:00:00,0.0816488828424875,0.0005323485490289323,0.0005323485490289323,0.0032627358480395397,1
625,2025-03-10 11:15:00,0.0163554286221643,0.0005235664532837184,0.0005235664532837184,0.004417909373886061,1
626,2025-03-11 09:15:00,-0.0158795734469863,0.0005810369280176185,0.0005810369280176185,0.007576280220417796,1
627,2025-03-12 15:45:00,0.077938112000962,0.0005213528131829659,0.0005213528131829659,0.004339078173195577,1
628,2025-03-13 10:45:00,0.1057823544874237,0.0005062200433223404,0.0005062200433223404,0.003919457954193507,1
629,2025-03-14 11:00:00,0.090109496514351,0.0005171137141635711,0.0005171137141635711,0.005561928555982534,1
630,2025-03-18 13:15:00,0.1080752106024545,0.0005425836817227208,0.0005425836817227208,0.003031290527046154,1
631,2025-03-19 10:30:00,-0.1030723691013377,0.0006291400798278295,0.0006291400798278295,0.0029179418947447044,1
632,2025-03-20 12:15:00,0.0700529795769899,0.0005867637407176052,0.0005867637407176052,0.0017449997272549766,1
633,2025-03-21 13:15:00,0.0816940871973608,0.0005256141839719764,0.0005256141839719764,0.002472029521159103,1
634,2025-03-24 11:30:00,0.0859863292734898,0.0005275334992233877,0.0005275334992233877,0.005547197642163149,1
635,2025-03-25 14:45:00,0.1032924159608548,0.000531838212063095,0.000531838212063095,0.0028605436020121043,1
636,2025-03-26 20:15:00,-0.0299865485522838,0.000691389666441548,0.000691389666441548,0.00272030694592345,1
637,2025-03-27 12:45:00,0.1468771223269739,0.0005180962322906782,0.0005180962322906782,0.004132543592982479,1
638,2025-03-28 17:30:00,0.1382098330048354,0.000520474979273548,0.000520474979273548,0.002021386768409029,1
639,2025-04-01 13:00:00,0.0399053808282528,0.0005853004382007079,0.0005853004382007079,0.0014830471917183588,1
640,2025-04-02 17:45:00,-0.0371702922042722,0.0006495186022448256,0.0006495186022448256,0.005822245607817478,1
641,2025-04-16 09:00:00,-0.0474034797946852,0.0006211292281522837,0.0006211292281522837,0.0018630489078331216,1
642,2025-04-21 01:00:00,-0.1751037453640437,0.0006586887518088435,0.0006586887518088435,0.012860402778033792,1
643,2025-04-28 09:45:00,0.043196773010368,0.0005791308248426771,0.0005791308248426771,0.007210533953289177,1
644,2025-04-29 05:00:00,-0.069886187229438,0.0006666361053055428,0.0006666361053055428,0.003948793730519702,1
645,2025-04-30 09:00:00,0.1475850872763008,0.0005974315231677725,0.0005974315231677725,0.003690869957787739,1
646,2025-05-01 10:45:00,0.1085941300872391,0.0005834972404155585,0.0005834972404155585,0.0037118285037115997,1
647,2025-05-02 13:15:00,0.1133950600749786,0.000582957097680161,0.000582957097680161,0.004763702417528268,1
